ok_resources,num_resources,id,name,maintainer
2,2,84e079c3-9981-4a3c-a392-92ee76fdf83c,bladoverzicht-rivierkaarten-1e-herziening-serie2-1903-1907,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,ba66ced2-6774-4733-b207-e6d36623d035,bladoverzicht-rivierkaarten-1e-herziening-serie3,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,ef8bb3b1-15d4-4c3f-8b7f-55ee85e27c85,bladoverzicht-rivierkaarten-1e-herziening-serie4-5,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,309a6218-f7d0-49a0-8272-8c382756a34e,bladoverzicht-rivierkaarten-1e-herziening-serie6,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,563e72be-0ab1-4749-b76e-97ecb96e1dae,bladoverzicht-rivierkaarten-1e-herziening-serie7,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
4,4,6578737d-4a68-404e-9e0e-18f02377a123,bladoverzicht-rivierkaarten-1e-herziening-serie8,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,4f5ee601-28be-4408-9954-6f7bccc78ff2,bladoverzicht-rivierkaarten-1e-herziening-serie8-1915-1924,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
4,4,88c3ee83-2692-4319-a1ca-337e62124e87,bladoverzicht-rivierkaarten-2e-herziening-serie1,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,0b65fa1c-6aa1-4179-90d2-9ed872b91494,bladoverzicht-rivierkaarten-2e-herziening-serie1-uitgave,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
8,8,82f40745-497c-4aa1-8b41-e433250cc38e,bladoverzicht-rivierkaarten-2e-herziening-serie2,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
4,4,1e84bb31-86c9-4dfb-ae04-f701516c95ad,bladoverzicht-rivierkaarten-2e-herziening-serie2a,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,7c99e12b-dc1b-403f-ade4-a30934085ecb,bladoverzicht-rivierkaarten-2e-herziening-serie2a-uitgave,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,75ae8bbd-c582-49e8-900f-2c4aba0c2c91,bladoverzicht-rivierkaarten-2e-herziening-serie2-uitgave,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,51fb55ff-759c-42b3-bebc-60ed9940123a,bladoverzicht-rivierkaarten-2e-herziening-serie3,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
4,4,de5152df-8ea3-4502-9a91-8f794d80ce75,bladoverzicht-rivierkaarten-2e-herziening-serie4,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,4faa2a73-3b3f-4ff7-8708-1384ecc2c53e,bladoverzicht-rivierkaarten-2e-herziening-serie4-1950-1961,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,6c98e5ef-703a-495f-bf6f-3d3a1d050b71,bladoverzicht-rivierkaarten-vassen1,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,b89f9c35-9831-4426-8654-57245304eaf8,bladoverzicht-rivierkaarten-vassen2,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,3be6b040-0b82-4557-9dd7-0abf10279aab,bloedbankenbloedvoorziening,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
4,4,512e54ac-fd58-4b55-a0b7-bd6fb4414ef1,blokgrenzen-volgens-de-mijnbouwwet,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,925ad5ad-1159-4cd9-aa1b-6729f2a7c6e0,blue-spots-mogelijk-overstromingsrisico-vanuit-de-hoofdwatersystemen,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,2,30fa6d98-0856-4459-a0d1-6b171bcbd409,bodem-aardkundig-waardevolle-gebieden-inspire-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
0,2,056081a2-aefb-4793-b229-573475b691d7,bodem-aardkundig-waardevolle-gebieden-provincie-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
0,2,4af61a89-0ea2-4012-be7d-072df9cf8da0,bodem-abiotische-hoofdstructuur-provincie-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
2,2,0e50ad5d-08c0-4799-ab02-5c6eccdd372e,bodembeheergrens,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,7fab1a93-9e08-4220-ad5f-4b6309d3049e,bodembeheergrens-rd,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,2,037a5dc8-c66b-41eb-9d1b-13f7e7b35137,bodem-boomse-klei-ligging-van-de-bovenkant-provincie-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
2,2,2d211bc8-68f6-45fe-8f92-7ede4cfd90ab,bodemdiepte-zeeland,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,bd4fcf7b-88a0-443a-811e-32f2f2e9ba73,bodemenergie,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
1,1,b5ab6b0e-821c-40cf-873c-f3bf0656eaf7,bodemgebruik,http://standaarden.overheid.nl/owms/terms/Dienst_voor_het_kadaster_en_de_openbare_registers
2,2,8a606614-2964-43b8-869d-34dc5552bea3,bodemgebruik-in-nederland-198919931996,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,f1cc9abc-ea50-4594-b8e6-86cb07e533ec,bodemgebruik-per-gemeente,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,8f79e4e2-58b5-41ad-95aa-ba7c7758fe93,bodemgebruik-per-provincie-vanaf-1900,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,61bc3b6e-aeaa-468e-9f1b-f9a55ec63718,bodem-gemeente-arnhem,http://standaarden.overheid.nl/owms/terms/Arnhem_(gemeente)
2,2,efe897b0-60e0-456a-9a11-c27c4e68c230,bodemkaart-bollenteeltgebied,http://standaarden.overheid.nl/owms/terms/Noord-Holland
0,2,c5ba2640-f466-470b-b0c9-68aeb436f5ee,bodemkaart-veengebieden,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
2,2,40420c0c-d39e-4d77-8d46-69bdd724b035,bodemkaart-wieringermeer-en-haarlemmermeer,http://standaarden.overheid.nl/owms/terms/Noord-Holland
1,2,a3a82afe-a1b9-4ab7-81fc-1eb723ff8660,bodemkundig-boormonsterprofiel-onder-inspire,http://data.overheid.nl/organisatie/alterra
2,2,8dd6ce88-7f61-45d9-a9d4-82b9d3f60300,bodemkundige-hoofdeenheden,http://standaarden.overheid.nl/owms/terms/Noord-Brabant
2,2,1a706a52-06b9-4cdc-90eb-691c0c83996a,bodemkwaliteitskaarten-bodemloket,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,2,d1f517e1-f481-4618-88b1-ea612e7fd3eb,bodem-lithologische-kaart-provincie-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
1,1,2d86e896-69ba-44ad-b9ed-7ca6d1a28380,bodemloket,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
1,1,100ab963-a495-40a0-abe0-3fd6f32c4166,bodemloket-01,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,548f1efb-e43d-4c71-ae36-70d2a718a0e4,bodemloket-beschikbaarheid-bodemgegevens,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
0,2,8b38872d-17a2-49c2-8569-979c2d550b7f,bodemonderzoeken,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
1,1,af367881-a9a4-49a7-9368-764f6c0943f4,bodemonderzoeklocaties-midden-holland,http://standaarden.overheid.nl/owms/terms/odmh
0,2,551e38ec-00f2-4712-93b4-104afb7773d8,bodem-steenkool-kansrijkgebied-op-aanwezigheid-provincie-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
0,2,1fce7514-9b73-45b9-a10b-05c594f92e4e,bodem-steenzout-verbreiding-dikker-dan-200-m-provincie-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
0,2,f7580ece-8221-4c6e-99e5-1b807755681b,bodem-veenweidegebieden-provincie-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
0,2,230e3fc6-87cf-4da4-b0f8-6ace7bbca0e6,bodem-zettingsgevoeligheid-provincie-gelderland,http://standaarden.overheid.nl/owms/terms/Gelderland
4,4,1bfa880d-d622-46c1-8dfc-9b65cd390823,bomenbeleid-gorinchem,http://standaarden.overheid.nl/owms/terms/Gorinchem_(gemeente)
1,2,2acf4fc1-a101-41f2-9751-0ac2d3ce3919,bomen-bestand,http://standaarden.overheid.nl/owms/terms/'s-Gravenhage
2,2,6f3932de-576e-480d-8fe4-f3549cff0dd3,bomenbestand-gemeente-den-haag,http://standaarden.overheid.nl/owms/terms/'s-Gravenhage
3,3,85023f5b-5c56-40d3-bec2-8b4f0958448d,bomen-met-eetbare-vruchten-gemeente-amersfoort,http://standaarden.overheid.nl/owms/terms/Amersfoort_(gemeente)
2,2,41e6a45b-710f-486c-b7e7-9357ee7f002a,bonaire-beroepsbevolking-kenmerken-2010,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,8d8eee30-8d76-4215-a75c-fd5bf7ba90ec,bonaire-employed-popcharacteristics-10,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,9102f10c-ee27-4165-b8e4-a1ba193896d8,bonaire-employed-pop-econ-activity-10,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,1c2953d7-9473-4187-804f-f36ba10ff426,bonaire-imports-and-exports-2004-2009,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,46ca9eab-848b-4644-8b69-3f9e226f02c7,bonaire-imports-and-exports-sitc,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,73642170-c876-47dc-b17d-d871c2d15673,bonaire-invoer-en-uitvoer-2004-2009,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,71dc72bd-17e6-4d96-9a7d-f641e6f09a75,bonaire-invoer-en-uitvoer-sitc,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,6f91cf7c-e8aa-4c84-9724-be050d33cefd,bonaire-labour-forcecharacteristics-10,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,b7906922-8607-4ca2-b0e0-bbd0d2644fb1,bonaire-werkende-bevecon-activiteit-10,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,1ea8520b-446f-4e6c-8cb5-20c94c363036,bonaire-werkende-bevolkingkenmerken-10,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,1ed01819-262e-4a1c-bf31-6cf15f7f16fa,boomkwekerij-bedrijfsomvang-2000-2009,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,83c9c5a6-7992-43ef-b61e-0f9dde043294,boomkwekerij-en-vaste-planten1996-2001,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,f8b4a7f7-1745-4cf0-9727-f82bad9c9cd1,boomkwekerij-soort-teler-2000-2009,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
0,2,b9ed1bee-b192-4e8d-849f-713e6646ad22,borden-stiltegebieden,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
0,2,cd8dc508-c91c-4770-8a7e-c07ac0e254cd,bordtype-verkeersborden-n-wegen,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
0,2,3561e79e-5149-488e-b40c-944c3f30d99e,borgterreinen-en-landgoederen,http://standaarden.overheid.nl/owms/terms/Groningen_(provincie)
0,3,6779da56-a1e9-4f03-96e9-3562401adb32,boringsvrije-zone,http://standaarden.overheid.nl/owms/terms/Flevoland
2,2,0370efd1-b77d-4cac-95e1-560299ec34c8,boringsvrije-zone-01,http://standaarden.overheid.nl/owms/terms/Limburg
0,2,1f1cb3e7-d3fb-4e91-b0eb-688318e21a04,bos-en-natuurgebieden-buiten-de-ecologische-hoofdstructuur,http://standaarden.overheid.nl/owms/terms/Groningen_(provincie)
1,1,5ef97ecd-d2e9-4bab-ad7b-9f218b9bb1c5,bossen-en-parken-gemeente-arnhem,http://standaarden.overheid.nl/owms/terms/Arnhem_(gemeente)
2,2,fa2e02dd-7577-41e6-a3ac-7d8f1a487254,bouwen-op-slappe-grond-betrouwbaarheid-tno-kaarten,http://standaarden.overheid.nl/owms/terms/Noord-Holland
2,2,af6dd648-0ff0-4559-a4bc-6b5837f9c8b1,bouwen-op-slappe-grond-dikte-holoceen-pakket,http://standaarden.overheid.nl/owms/terms/Noord-Holland
2,2,ea22a242-30ec-47b8-97fc-8a1436c48868,bouwen-op-slappe-grond-zettingsgevoeligheid,http://standaarden.overheid.nl/owms/terms/Noord-Holland
2,2,15568ab2-af96-4ec3-9b55-b0bdcba1116a,bouw-in-voorbereiding-1995---2005,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,54772f6a-2cb0-4450-8f4f-f34e50927f1a,bouw-kosten-naar-bouwfase,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,7ed8d5e2-f65a-4596-b8af-2d6a5b854137,bouw-materiaalverbruik-1996---1999,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,e63a8fe5-5881-4430-83e1-0219456a742b,bouwnijverheid-financien-1997---1999,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,7558d380-166b-4dd8-92e3-74543f83b187,bouwnijverheid-financien-2000-2005,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,d1112d63-fc51-4b28-86a5-37612e79994b,bouwnijverheid-financien-2006---2008,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,b05f0e84-bb34-417d-b937-92b96f62e954,bouwnijverheid-financien-sbi-2008,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,c0caa25f-605d-4451-b89c-780c80b0168a,bouwnijverheid-kerncijfers-1899---1999,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,1514f0a9-24d2-4077-b4ea-0689e250513f,bouwnijverheid-omzet-2000---2008,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,7e594cee-1532-4271-b5cd-05b410b8146d,bouwnijverheid-omzet-2005-2012,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,6e2fe9a0-5b30-4bbd-bb20-5a2b5e3db8ea,bouwnijverheid-omzet-index-2010--100,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,1739af25-2f0f-4060-a44d-a58fbcc540cb,bouwnijverheid-productieve-uren,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,482e56ec-030b-4209-98b9-843ba2e7fd99,bouwnijverheid-specificatie-1996---1999,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,4f1c5cb2-113b-4a42-92c8-db68d4513024,bouw-omzet-naar-bedrijfsomvang-05-12,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,6d5c5a1e-e86e-49bd-8cd6-45474cb2558b,bouw-omzet-naar-bedrijfsomvang-2010100,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,9750c6c5-3c17-439d-af29-457b6ae0d7b3,bouw-omzet-naar-bedromvang-2004-2008,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,1f0bbe1a-af5a-48be-90f9-9e8b07dc7ba8,bouw-omzetontwikkeling-1998---2000,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,5b749b5a-aed2-4695-b8c0-f08575689383,bouw-productie-naar-type-van-activa,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,ca5ec955-c0c9-42fc-92b0-207436dbc238,bouwsom-nieuwe-opdrachten-2007---2012-,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,5465936d-836c-4304-a975-362c65ce4665,bouwsom-nieuwe-opdrachten-2010--100,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,01800297-c80e-473c-a7df-9c720011dc42,bouw-toegevoegde-waarde,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,587d9ce7-0f30-4152-8817-e7d98b1b9f7c,bouw-toegevoegde-waarde-2005-apr-2014-,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,fe88cdee-1412-4956-9e79-67f687ad9afa,bouw-toegevoegde-waarde-index-2010100,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,e6ee2423-0c19-429a-80f8-1a82a1021284,bouw-toegevoegde-waarde-sbi-1993,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,c5c83a88-c819-46e3-b574-e9ac69571828,bouwvergunningen-bestemming1998---2003,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,6db11abb-7091-49f0-9912-43539a989bef,bouwvergunningen-bouwkosten-woningen,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
1,1,d3a6fa06-15f5-47e0-b558-a26a15c1e646,bouwvergunningen-gemeente-ede-1903-1942---2013,http://standaarden.overheid.nl/owms/terms/Ede_(gemeente)
2,2,0170824f-2cb7-4bb1-b9dc-1032ea772153,bouwvergunningen-huur--en-koopwoningen,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,053b7267-7c53-4cf6-9089-0cf94d905789,bouwvergunningen-kerncijfers-1995-2011,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,ea0a7798-f5e8-4e52-86a5-179ea279396d,bouwvergunningen-nieuwbouwsoort-gebouw,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,96d770ea-3b96-4c17-8baf-9ba6dd94fc72,bouwvergunningen-opdrachtgever,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,f5db4bda-281a-41fe-abe1-54a54e262513,bouwvergunningen-provincie,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,73b10f10-843a-4bd6-8d07-c70620063933,bouwvergunningen-soort-gebouw-per-corop,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,8c4672ae-7935-43c9-a723-c15e7e3b52ad,bouwvergunningen-waarde-1995---2001,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,57f47e3b-7fc1-4afb-9c09-c8c78ee2bbb0,bps-banen,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,5d2cc818-0cf1-4ae5-86e5-342c44cab319,bps-stroken,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
1,2,f9a06929-ef02-467c-87cd-aa669f8ff98b,braakliggend-terrein,http://standaarden.overheid.nl/owms/terms/'s-Gravenhage
1,1,02c04095-c0be-4698-b60f-cdc0965e303f,brandkranen-gemeente-nijmegen,http://standaarden.overheid.nl/owms/terms/Nijmegen_(gemeente)
0,2,edbb2e36-f2ec-4ed4-903d-1a52e3259fe8,brandstoftanks,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie)
2,2,f7264f21-5ac2-4e22-ba02-cd8b91de305d,brandweer-branden-en-hulpverlening,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,864b4266-0e88-485f-a278-91ecab539731,brandweer-branden-personeel-kosten,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,5d1b3a8e-66c1-4b59-b29c-8a3a03fdb886,brandweer-hulpverlening-reddingen,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,35923749-b328-4c67-86fb-47b0ab09d90e,brandweer-personeel,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,a4d92f5e-ef11-44ea-9078-0775bf308c98,breedte-kunstwerken-dnb,http://standaarden.overheid.nl/owms/terms/Rijkswaterstaat
2,2,6f86707b-a3b1-446f-840c-bda9b2180d0a,breuken,http://standaarden.overheid.nl/owms/terms/Noord-Brabant
2,2,114cf3a1-ec93-45b1-9bb7-ce8a330f4bf0,broedgevallen-van-vogels,http://standaarden.overheid.nl/owms/terms/Noord-Brabant
2,2,ab5c2096-b65d-49bf-b9bd-6755572998e7,broedvogel-indexen-1990---2005,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,41cc5b3d-825c-4e17-b6fd-5ce66051dbee,bromfietsen-aantal-en-bezit-2007-2011,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,dc8113f9-b523-4469-980e-37d4b982ffe0,bromfietsen-aantal-soort-regios,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,e2959793-8685-4427-b20a-ee288187283b,bromfietsen-brandstof-en-bouwjaar,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,fc8d1dfc-4020-4274-8efb-7c67449f99be,bromfietsen-soort-bouwjaar-regios,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
0,0,72573b17-a3e5-49e8-beea-94ab5c50aff8,brp-gewaspercelen,http://standaarden.overheid.nl/owms/terms/RVO
0,4,a81390f8-d715-493a-9497-5a0f45e7f236,brt-achtergrondkaart,http://standaarden.overheid.nl/owms/terms/Dienst_voor_het_kadaster_en_de_openbare_registers
2,2,ce47415d-1613-4bc0-a217-12642f9e59d8,brug,http://standaarden.overheid.nl/owms/terms/wsh
2,2,ff447891-f1ef-4fa3-b65e-c49a14b8ac63,bruto-investeringen-vaste-activa-maand,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,8760618e-29b9-46a2-ba07-323fe3da011d,bt-1930-bedrgr-en--kl-burg-staat,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,22292919-dfb8-49eb-8539-875b65ce194b,bt-1930-bedrgr-en--kl-ecgeogrgeb,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,0ad2ba1e-9cdc-4eed-a63f-d4613407ac45,bt-1930-bedrgr-en--kl-kerk-gez,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,dea7537c-3cb6-468a-870c-51d392d881f4,bt-1930-bedrgr-leeft-en-burg-staat,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,b9a36cf6-e955-4994-a7d7-bf2025b0598a,bt-1930-bedrgr-nationaliteit,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,75412d53-8d60-4359-acab-d71e83292c1a,bt-1930-beroepen-leeft-en-burg-staat,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,c9c53747-5f52-4ab7-9911-25d15d9c29c0,bt-1930-beroepen-nationaliteit,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,159f375d-603c-4d03-9a7d-68ae70d0a2cf,bt-1930-overh-en-part-dienst,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
0,2,5491e7de-2426-4155-9e13-e9d76ed63cc7,bufferzones-rond-verzuringsgevoelige-gebieden,http://standaarden.overheid.nl/owms/terms/Groningen_(provincie)
2,2,fa438123-a20d-47a4-a68f-6fc76ef79cc3,buitenland-geb-werknemers-niet-gba,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,0e13beec-dcc6-4aec-9ce0-402c1e7a57e7,buitenland-geb-werknemers-sbi08-loon,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,8325ebf0-aaba-400f-b5b2-44d9dc1a2104,buitenlandse-werknemers-vanaf-1979,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,a5355f99-e3ff-44be-9775-4786340914fc,buit-gasten-accom-belangactiviteit,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,6cf33287-cbda-4a78-98da-1d0f780adfb4,buit-gasten-herkomst-belactiviteit,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,5e3e1450-ea56-4500-b6ac-c47f6cc46abb,buit-gastenovernbestedherkomst,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,5dd1891d-8ab1-41e1-8e71-bf0336f0c617,buit-gastenovernbestedmotief,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,d5389eff-7972-4490-ab86-8f7ae2aa4ab0,buit-gasten-overnreservaccomodatie,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,b533a557-42f3-4080-8174-285515039ebf,buitgastenovernvervoermaccommodatie,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,a14f8931-7628-4d8a-93fd-9266d89eb9fa,bungalowparken,http://standaarden.overheid.nl/owms/terms/Fryslan
2,2,ac3aabe5-67ed-41f6-997a-f537d36a3908,bureau-slachtofferhulp-aangemelde-zaken,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,f8ed646d-353a-459d-b183-28f64f0588d3,bureau-slachtofferhulp-beeindige-zaken,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,a38173cd-cbf1-4fbc-bfaf-a791f67518e5,burgerlijke-rechtspraak-vanaf-1942,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,44c4671c-90b7-4871-9c2e-56e9ec62fba2,burgerlijke-rechtszaken,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,574eab70-c27e-462e-be3d-6765d8a46c94,burgers-en-politie-kenmerken,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,2bc57386-7c4b-427b-a621-db885f05eb66,burgers-en-politie-regio,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,c675a8ba-0ce5-4ff2-a91e-59f9543b9b28,burg-rechtszaken-verzoekschriften,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,39330256-217e-4ad5-8964-93e78f3b3346,business-services-turnover-2010--100,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
2,2,0d4212a5-c89c-4b06-8deb-0fca69676200,business-survey-manufacturing-industry,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek
